week,time,user,price
3747,1,madelena,59
3747,2,madelena,50
3747,3,madelena,127
3747,4,madelena,119
3747,5,madelena,108
3747,6,madelena,65
3747,7,madelena,58
3747,8,madelena,131
3747,9,madelena,112
3747,10,madelena,115
3747,11,madelena,93
3747,0,gerrard,82
3747,1,gerrard,79
3747,2,gerrard,75
3747,3,gerrard,72
3747,4,gerrard,69
3747,5,gerrard,64
3747,6,gerrard,60
3747,7,gerrard,56
3747,8,gerrard,53
3747,9,gerrard,48
3747,10,gerrard,45
3747,11,gerrard,41
3747,0,jeane,66
3747,1,jeane,62
3747,2,jeane,59
3747,3,jeane,56
3747,4,jeane,52
3747,5,jeane,47
3747,6,jeane,129
3747,7,jeane,93
3747,8,jeane,150
3747,9,jeane,159
3747,10,jeane,156
3747,11,jeane,85
3747,0,florie,84
3747,1,florie,80
3747,2,florie,75
3747,3,florie,72
3747,4,florie,68
3747,5,florie,64
3747,6,florie,61
3747,7,florie,56
3747,8,florie,53
3747,9,florie,130
3747,10,florie,152
3747,11,florie,223
3748,0,morris,124
3748,1,morris,63
3748,2,morris,53
3748,3,morris,44
3748,4,morris,136
3748,5,morris,99
3748,6,morris,127
3748,7,morris,109
3748,8,morris,114
3748,9,morris,93
3748,10,morris,77
3748,11,morris,68
3748,0,lorianne,90
3748,1,lorianne,86
3748,2,lorianne,82
3748,3,lorianne,78
3748,4,lorianne,75
3748,5,lorianne,70
3748,6,lorianne,66
3748,7,lorianne,62
3748,8,lorianne,58
3748,9,lorianne,55
3748,10,lorianne,51
3748,11,lorianne,47
3748,0,adrienne,52
3748,1,adrienne,48
3748,2,adrienne,44
3748,3,adrienne,40
3748,4,adrienne,36
3748,5,adrienne,33
3748,6,adrienne,28
3748,7,adrienne,23
3748,8,adrienne,104
3748,9,adrienne,137
3748,10,adrienne,147
3748,11,adrienne,149
3748,0,ilyse,91
3748,1,ilyse,86
3748,2,ilyse,82
3748,3,ilyse,78
3748,4,ilyse,74
3748,5,ilyse,120
3748,6,ilyse,162
3748,7,ilyse,368
3748,8,ilyse,172
3748,9,ilyse,121
3748,10,ilyse,70
3748,11,ilyse,50
3749,0,juli,111
3749,1,juli,123
3749,2,juli,113
3749,3,juli,120
3749,4,juli,126
3749,5,juli,62
3749,6,juli,55
3749,7,juli,91
3749,8,juli,70
3749,9,juli,64
3749,10,juli,58
3749,11,juli,97
3749,0,marry,83
3749,1,marry,79
3749,2,marry,75
3749,3,marry,71
3749,4,marry,67
3749,5,marry,63
3749,6,marry,59
3749,7,marry,55
3749,8,marry,52
3749,9,marry,47
3749,10,marry,43
3749,11,marry,39
3749,0,alvira,40
3749,1,alvira,36
3749,2,alvira,32
3749,3,alvira,28
3749,4,alvira,122
3749,5,alvira,102
3749,6,alvira,144
3749,7,alvira,166
3749,8,alvira,159
3749,9,alvira,69
3749,10,alvira,65
3749,11,alvira,62
3749,0,emilee,83
3749,1,emilee,79
3749,2,emilee,76
3749,3,emilee,72
3749,4,emilee,68
3749,5,emilee,65
3749,6,emilee,113
3749,7,emilee,176
3749,8,emilee,243
3749,9,emilee,185
3749,10,emilee,136
3749,11,emilee,74
3750,0,lyssa,128
3750,1,lyssa,108
3750,2,lyssa,132
3750,3,lyssa,107
3750,4,lyssa,104
3750,5,lyssa,68
3750,6,lyssa,63
3750,7,lyssa,54
3750,8,lyssa,107
3750,9,lyssa,66
3750,10,lyssa,58
3750,11,lyssa,137
3750,0,teddie,89
3750,1,teddie,85
3750,2,teddie,81
3750,3,teddie,78
3750,4,teddie,75
3750,5,teddie,72
3750,6,teddie,68
3750,7,teddie,65
3750,8,teddie,61
3750,9,teddie,57
3750,10,teddie,52
3750,11,teddie,47
3750,0,essy,88
3750,1,essy,84
3750,2,essy,79
3750,3,essy,91
3750,4,essy,98
3750,5,essy,155
3750,6,essy,171
3750,7,essy,158
3750,8,essy,47
3750,9,essy,42
3750,10,essy,39
3750,11,essy,35
3750,0,rosana,89
3750,1,rosana,86
3750,2,rosana,82
3750,3,rosana,79
3750,4,rosana,76
3750,5,rosana,72
3750,6,rosana,68
3750,7,rosana,65
3750,8,rosana,101
3750,9,rosana,158
3750,10,rosana,597
3750,11,rosana,179
3751,0,kin,134
3751,1,kin,110
3751,2,kin,64
3751,3,kin,58
3751,4,kin,53
3751,5,kin,91
3751,6,kin,131
3751,7,kin,96
3751,8,kin,137
3751,9,kin,59
3751,10,kin,52
3751,11,kin,89
3751,0,arlyne,86
3751,1,arlyne,83
3751,2,arlyne,79
3751,3,arlyne,76
3751,4,arlyne,71
3751,5,arlyne,67
3751,6,arlyne,64
3751,7,arlyne,61
3751,8,arlyne,57
3751,9,arlyne,54
3751,10,arlyne,51
3751,11,arlyne,46
3751,0,weber,77
3751,1,weber,73
3751,2,weber,103
3751,3,weber,122
3751,4,weber,142
3751,5,weber,152
3751,6,weber,143
3751,7,weber,41
3751,8,weber,38
3751,9,weber,35
3751,10,weber,30
3751,11,weber,26
3751,0,lana,84
3751,1,lana,80
3751,2,lana,76
3751,3,lana,97
3751,4,lana,182
3751,5,lana,505
3751,6,lana,185
3751,7,lana,109
3751,8,lana,48
3751,9,lana,85
3751,10,lana,54
3751,11,lana,86
3752,0,karsten,93
3752,1,karsten,76
3752,2,karsten,68
3752,3,karsten,111
3752,4,karsten,98
3752,5,karsten,135
3752,6,karsten,98
3752,7,karsten,135
3752,8,karsten,94
3752,9,karsten,65
3752,10,karsten,58
3752,11,karsten,54
3752,0,staford,90
3752,1,staford,87
3752,2,staford,83
3752,3,staford,79
3752,4,staford,75
3752,5,staford,71
3752,6,staford,67
3752,7,staford,62
3752,8,staford,58
3752,9,staford,55
3752,10,staford,52
3752,11,staford,47
3752,0,cass,52
3752,1,cass,49
3752,2,cass,45
3752,3,cass,140
3752,4,cass,96
3752,5,cass,160
3752,6,cass,166
3752,7,cass,148
3752,8,cass,43
3752,9,cass,38
3752,10,cass,35
3752,11,cass,32
3752,0,dennis,87
3752,1,dennis,83
3752,2,dennis,79
3752,3,dennis,75
3752,4,dennis,71
3752,5,dennis,66
3752,6,dennis,126
3752,7,dennis,151
3752,8,dennis,355
3752,9,dennis,154
3752,10,dennis,103
3752,11,dennis,86
3753,0,keith,142
3753,1,keith,145
3753,2,keith,140
3753,3,keith,100
3753,4,keith,131
3753,5,keith,77
3753,6,keith,72
3753,7,keith,122
3753,8,keith,77
3753,9,keith,70
3753,10,keith,63
3753,11,keith,137
3753,0,enrichetta,95
3753,1,enrichetta,90
3753,2,enrichetta,85
3753,3,enrichetta,82
3753,4,enrichetta,77
3753,5,enrichetta,74
3753,6,enrichetta,69
3753,7,enrichetta,64
3753,8,enrichetta,59
3753,9,enrichetta,55
3753,10,enrichetta,50
3753,11,enrichetta,46
3753,0,saw,92
3753,1,saw,88
3753,2,saw,84
3753,3,saw,79
3753,4,saw,118
3753,5,saw,115
3753,6,saw,170
3753,7,saw,184
3753,8,saw,158
3753,9,saw,63
3753,10,saw,58
3753,11,saw,55
3753,0,munmro,97
3753,1,munmro,93
3753,2,munmro,88
3753,3,munmro,84
3753,4,munmro,79
3753,5,munmro,150
3753,6,munmro,166
3753,7,munmro,377
3753,8,munmro,218
3753,9,munmro,101
3753,10,munmro,91
3753,11,munmro,55
3754,0,roselin,78
3754,1,roselin,74
3754,2,roselin,130
3754,3,roselin,95
3754,4,roselin,92
3754,5,roselin,76
3754,6,roselin,66
3754,7,roselin,56
3754,8,roselin,123
3754,9,roselin,120
3754,10,roselin,133
3754,11,roselin,102
3754,0,jim,88
3754,1,jim,85
3754,2,jim,82
3754,3,jim,77
3754,4,jim,72
3754,5,jim,68
3754,6,jim,64
3754,7,jim,59
3754,8,jim,56
3754,9,jim,51
3754,10,jim,47
3754,11,jim,43
3754,0,franklin,85
3754,1,franklin,81
3754,2,franklin,78
3754,3,franklin,127
3754,4,franklin,101
3754,5,franklin,137
3754,6,franklin,153
3754,7,franklin,148
3754,8,franklin,52
3754,9,franklin,47
3754,10,franklin,43
3754,11,franklin,39
3754,0,camala,89
3754,1,camala,85
3754,2,camala,82
3754,3,camala,78
3754,4,camala,74
3754,5,camala,69
3754,6,camala,66
3754,7,camala,123
3754,8,camala,152
3754,9,camala,538
3754,10,camala,178
3754,11,camala,105
3755,0,coralyn,125
3755,1,coralyn,97
3755,2,coralyn,142
3755,3,coralyn,96
3755,4,coralyn,129
3755,5,coralyn,94
3755,6,coralyn,71
3755,7,coralyn,66
3755,8,coralyn,144
3755,9,coralyn,73
3755,10,coralyn,65
3755,11,coralyn,59
3755,0,kellen,90
3755,1,kellen,85
3755,2,kellen,81
3755,3,kellen,77
3755,4,kellen,73
3755,5,kellen,69
3755,6,kellen,65
3755,7,kellen,60
3755,8,kellen,56
3755,9,kellen,52
3755,10,kellen,48
3755,11,kellen,44
3755,0,kay,84
3755,1,kay,80
3755,2,kay,75
3755,3,kay,72
3755,4,kay,67
3755,5,kay,63
3755,6,kay,59
3755,7,kay,54
3755,8,kay,51
3755,9,kay,120
3755,10,kay,111
3755,11,kay,187
3755,0,harold,93
3755,1,harold,88
3755,2,harold,85
3755,3,harold,81
3755,4,harold,98
3755,5,harold,197
3755,6,harold,314
3755,7,harold,193
3755,8,harold,138
3755,9,harold,90
3755,10,harold,50
3755,11,harold,64
3756,0,jazmin,100
3756,1,jazmin,126
3756,2,jazmin,117
3756,3,jazmin,100
3756,4,jazmin,106
3756,5,jazmin,67
3756,6,jazmin,58
3756,7,jazmin,108
3756,8,jazmin,79
3756,9,jazmin,72
3756,10,jazmin,62
3756,11,jazmin,128
3756,0,clayborne,85
3756,1,clayborne,81
3756,2,clayborne,78
3756,3,clayborne,75
3756,4,clayborne,71
3756,5,clayborne,67
3756,6,clayborne,63
3756,7,clayborne,60
3756,8,clayborne,55
3756,9,clayborne,51
3756,10,clayborne,47
3756,11,clayborne,44
3756,0,hyacinthie,46
3756,1,hyacinthie,42
3756,2,hyacinthie,37
3756,3,hyacinthie,32
3756,4,hyacinthie,28
3756,5,hyacinthie,25
3756,6,hyacinthie,125
3756,7,hyacinthie,105
3756,8,hyacinthie,154
3756,9,hyacinthie,187
3756,10,hyacinthie,169
3756,11,hyacinthie,77
3756,0,phil,89
3756,1,phil,84
3756,2,phil,80
3756,3,phil,76
3756,4,phil,73
3756,5,phil,70
3756,6,phil,66
3756,7,phil,121
3756,8,phil,185
3756,9,phil,456
3756,10,phil,155
3756,11,phil,106
3757,0,felipe,124
3757,1,felipe,117
3757,2,felipe,136
3757,3,felipe,83
3757,4,felipe,75
3757,5,felipe,69
3757,6,felipe,137
3757,7,felipe,84
3757,8,felipe,77
3757,9,felipe,136
3757,10,felipe,128
3757,11,felipe,106
3757,0,yevette,97
3757,1,yevette,94
3757,2,yevette,90
3757,3,yevette,85
3757,4,yevette,81
3757,5,yevette,76
3757,6,yevette,71
3757,7,yevette,67
3757,8,yevette,62
3757,9,yevette,59
3757,10,yevette,54
3757,11,yevette,49
3757,0,misti,47
3757,1,misti,42
3757,2,misti,38
3757,3,misti,34
3757,4,misti,30
3757,5,misti,24
3757,6,misti,102
3757,7,misti,98
3757,8,misti,186
3757,9,misti,193
3757,10,misti,179
3757,11,misti,61
3757,0,lenny,94
3757,1,lenny,90
3757,2,lenny,86
3757,3,lenny,83
3757,4,lenny,79
3757,5,lenny,74
3757,6,lenny,70
3757,7,lenny,128
3757,8,lenny,195
3757,9,lenny,626
3757,10,lenny,182
3757,11,lenny,129
3758,0,sharna,103
3758,1,sharna,115
3758,2,sharna,112
3758,3,sharna,106
3758,4,sharna,76
3758,5,sharna,70
3758,6,sharna,134
3758,7,sharna,132
3758,8,sharna,64
3758,9,sharna,59
3758,10,sharna,54
3758,11,sharna,101
3758,0,august,91
3758,1,august,86
3758,2,august,81
3758,3,august,76
3758,4,august,73
3758,5,august,69
3758,6,august,65
3758,7,august,61
3758,8,august,57
3758,9,august,53
3758,10,august,50
3758,11,august,46
3758,0,kikelia,63
3758,1,kikelia,59
3758,2,kikelia,54
3758,3,kikelia,50
3758,4,kikelia,45
3758,5,kikelia,40
3758,6,kikelia,37
3758,7,kikelia,99
3758,8,kikelia,128
3758,9,kikelia,164
3758,10,kikelia,191
3758,11,kikelia,154
3758,0,joella,92
3758,1,joella,87
3758,2,joella,82
3758,3,joella,144
3758,4,joella,186
3758,5,joella,245
3758,6,joella,175
3758,7,joella,111
3758,8,joella,61
3758,9,joella,53
3758,10,joella,82
3758,11,joella,57
3759,0,denis,104
3759,1,denis,65
3759,2,denis,61
3759,3,denis,54
3759,4,denis,107
3759,5,denis,91
3759,6,denis,93
3759,7,denis,71
3759,8,denis,62
3759,9,denis,111
3759,10,denis,91
3759,11,denis,117
3759,0,sibyl,82
3759,1,sibyl,79
3759,2,sibyl,75
3759,3,sibyl,73
3759,4,sibyl,69
3759,5,sibyl,66
3759,6,sibyl,63
3759,7,sibyl,59
3759,8,sibyl,54
3759,9,sibyl,50
3759,10,sibyl,46
3759,11,sibyl,43
3759,0,katya,77
3759,1,katya,72
3759,2,katya,69
3759,3,katya,118
3759,4,katya,109
3759,5,katya,140
3759,6,katya,148
3759,7,katya,139
3759,8,katya,57
3759,9,katya,53
3759,10,katya,50
3759,11,katya,47
3759,0,crystal,82
3759,1,crystal,79
3759,2,crystal,76
3759,3,crystal,73
3759,4,crystal,69
3759,5,crystal,106
3759,6,crystal,148
3759,7,crystal,329
3759,8,crystal,145
3759,9,crystal,93
3759,10,crystal,81
3759,11,crystal,52
3760,0,pen,80
3760,1,pen,74
3760,2,pen,67
3760,3,pen,106
3760,4,pen,111
3760,5,pen,111
3760,6,pen,81
3760,7,pen,73
3760,8,pen,131
3760,9,pen,129
3760,10,pen,135
3760,11,pen,126
3760,0,cathlene,95
3760,1,cathlene,91
3760,2,cathlene,88
3760,3,cathlene,84
3760,4,cathlene,81
3760,5,cathlene,77
3760,6,cathlene,73
3760,7,cathlene,70
3760,8,cathlene,66
3760,9,cathlene,61
3760,10,cathlene,56
3760,11,cathlene,51
3760,0,dennie,75
3760,1,dennie,72
3760,2,dennie,67
3760,3,dennie,63
3760,4,dennie,58
3760,5,dennie,53
3760,6,dennie,48
3760,7,dennie,43
3760,8,dennie,115
3760,9,dennie,142
3760,10,dennie,154
3760,11,dennie,192
3760,0,alex,93
3760,1,alex,88
3760,2,alex,83
3760,3,alex,80
3760,4,alex,76
3760,5,alex,72
3760,6,alex,66
3760,7,alex,142
3760,8,alex,212
3760,9,alex,418
3760,10,alex,152
3760,11,alex,117
3761,0,alan,111
3761,1,alan,126
3761,2,alan,121
3761,3,alan,102
3761,4,alan,105
3761,5,alan,132
3761,6,alan,77
3761,7,alan,69
3761,8,alan,92
3761,9,alan,61
3761,10,alan,51
3761,11,alan,45
3761,0,jade,86
3761,1,jade,81
3761,2,jade,78
3761,3,jade,75
3761,4,jade,71
3761,5,jade,68
3761,6,jade,64
3761,7,jade,61
3761,8,jade,57
3761,9,jade,54
3761,10,jade,51
3761,11,jade,47
3761,0,tessy,85
3761,1,tessy,81
3761,2,tessy,77
3761,3,tessy,74
3761,4,tessy,70
3761,5,tessy,67
3761,6,tessy,122
3761,7,tessy,87
3761,8,tessy,174
3761,9,tessy,187
3761,10,tessy,149
3761,11,tessy,67
3761,0,bonny,85
3761,1,bonny,82
3761,2,bonny,77
3761,3,bonny,73
3761,4,bonny,90
3761,5,bonny,155
3761,6,bonny,419
3761,7,bonny,184
3761,8,bonny,133
3761,9,bonny,75
3761,10,bonny,59
3761,11,bonny,41
3762,0,christopher,117
3762,1,christopher,142
3762,2,christopher,105
3762,3,christopher,136
3762,4,christopher,142
3762,5,christopher,75
3762,6,christopher,69
3762,7,christopher,127
3762,8,christopher,123
3762,9,christopher,66
3762,10,christopher,56
3762,11,christopher,48
3762,0,redford,91
3762,1,redford,87
3762,2,redford,82
3762,3,redford,78
3762,4,redford,74
3762,5,redford,71
3762,6,redford,66
3762,7,redford,63
3762,8,redford,59
3762,9,redford,53
3762,10,redford,49
3762,11,redford,44
3762,0,agna,85
3762,1,agna,80
3762,2,agna,75
3762,3,agna,72
3762,4,agna,68
3762,5,agna,64
3762,6,agna,113
3762,7,agna,145
3762,8,agna,165
3762,9,agna,169
3762,10,agna,160
3762,11,agna,71
3762,0,honey,95
3762,1,honey,91
3762,2,honey,85
3762,3,honey,82
3762,4,honey,77
3762,5,honey,73
3762,6,honey,70
3762,7,honey,66
3762,8,honey,145
3762,9,honey,172
3762,10,honey,402
3762,11,honey,200
3763,0,abigael,129
3763,1,abigael,70
3763,2,abigael,61
3763,3,abigael,54
3763,4,abigael,133
3763,5,abigael,125
3763,6,abigael,88
3763,7,abigael,82
3763,8,abigael,113
3763,9,abigael,141
3763,10,abigael,141
3763,11,abigael,148
3763,0,zeus,97
3763,1,zeus,94
3763,2,zeus,89
3763,3,zeus,85
3763,4,zeus,81
3763,5,zeus,77
3763,6,zeus,73
3763,7,zeus,69
3763,8,zeus,65
3763,9,zeus,60
3763,10,zeus,57
3763,11,zeus,53
3763,0,opalina,88
3763,1,opalina,83
3763,2,opalina,78
3763,3,opalina,74
3763,4,opalina,125
3763,5,opalina,109
3763,6,opalina,166
3763,7,opalina,194
3763,8,opalina,179
3763,9,opalina,83
3763,10,opalina,79
3763,11,opalina,76
3763,0,shalom,97
3763,1,shalom,93
3763,2,shalom,89
3763,3,shalom,84
3763,4,shalom,80
3763,5,shalom,76
3763,6,shalom,72
3763,7,shalom,67
3763,8,shalom,106
3763,9,shalom,167
3763,10,shalom,621
3763,11,shalom,173
3764,0,lincoln,63
3764,1,lincoln,59
3764,2,lincoln,108
3764,3,lincoln,116
3764,4,lincoln,117
3764,5,lincoln,116
3764,6,lincoln,93
3764,7,lincoln,127
3764,8,lincoln,56
3764,9,lincoln,47
3764,10,lincoln,39
3764,11,lincoln,115
3764,0,riane,82
3764,1,riane,78
3764,2,riane,75
3764,3,riane,72
3764,4,riane,68
3764,5,riane,65
3764,6,riane,61
3764,7,riane,57
3764,8,riane,54
3764,9,riane,50
3764,10,riane,46
3764,11,riane,42
3764,0,tommie,54
3764,1,tommie,51
3764,2,tommie,48
3764,3,tommie,45
3764,4,tommie,41
3764,5,tommie,37
3764,6,tommie,33
3764,7,tommie,94
3764,8,tommie,121
3764,9,tommie,133
3764,10,tommie,148
3764,11,tommie,132
3764,0,stephanus,81
3764,1,stephanus,77
3764,2,stephanus,74
3764,3,stephanus,71
3764,4,stephanus,68
3764,5,stephanus,65
3764,6,stephanus,62
3764,7,stephanus,59
3764,8,stephanus,122
3764,9,stephanus,134
3764,10,stephanus,348
3764,11,stephanus,156
3765,0,toby,111
3765,1,toby,59
3765,2,toby,51
3765,3,toby,45
3765,4,toby,91
3765,5,toby,69
3765,6,toby,65
3765,7,toby,119
3765,8,toby,108
3765,9,toby,104
3765,10,toby,111
3765,11,toby,87
3765,0,pearce,82
3765,1,pearce,79
3765,2,pearce,74
3765,3,pearce,71
3765,4,pearce,67
3765,5,pearce,63
3765,6,pearce,60
3765,7,pearce,57
3765,8,pearce,53
3765,9,pearce,48
3765,10,pearce,45
3765,11,pearce,42
3765,0,lonny,52
3765,1,lonny,48
3765,2,lonny,44
3765,3,lonny,40
3765,4,lonny,36
3765,5,lonny,110
3765,6,lonny,91
3765,7,lonny,137
3765,8,lonny,143
3765,9,lonny,136
3765,10,lonny,52
3765,11,lonny,48
3765,0,gearard,84
3765,1,gearard,79
3765,2,gearard,75
3765,3,gearard,71
3765,4,gearard,68
3765,5,gearard,64
3765,6,gearard,60
3765,7,gearard,57
3765,8,gearard,94
3765,9,gearard,155
3765,10,gearard,432
3765,11,gearard,160
3766,0,franny,96
3766,1,franny,70
3766,2,franny,62
3766,3,franny,125
3766,4,franny,125
3766,5,franny,87
3766,6,franny,123
3766,7,franny,91
3766,8,franny,115
3766,9,franny,60
3766,10,franny,53
3766,11,franny,46
3766,0,gladis,83
3766,1,gladis,80
3766,2,gladis,77
3766,3,gladis,72
3766,4,gladis,67
3766,5,gladis,63
3766,6,gladis,58
3766,7,gladis,55
3766,8,gladis,52
3766,9,gladis,48
3766,10,gladis,44
3766,11,gladis,40
3766,0,dorise,69
3766,1,dorise,64
3766,2,dorise,61
3766,3,dorise,133
3766,4,dorise,92
3766,5,dorise,138
3766,6,dorise,183
3766,7,dorise,148
3766,8,dorise,67
3766,9,dorise,63
3766,10,dorise,60
3766,11,dorise,55
3766,0,aridatha,85
3766,1,aridatha,81
3766,2,aridatha,78
3766,3,aridatha,75
3766,4,aridatha,127
3766,5,aridatha,179
3766,6,aridatha,317
3766,7,aridatha,136
3766,8,aridatha,94
3766,9,aridatha,76
3766,10,aridatha,46
3766,11,aridatha,53
3767,0,marie-ann,60
3767,1,marie-ann,53
3767,2,marie-ann,44
3767,3,marie-ann,114
3767,4,marie-ann,101
3767,5,marie-ann,62
3767,6,marie-ann,56
3767,7,marie-ann,130
3767,8,marie-ann,90
3767,9,marie-ann,132
3767,10,marie-ann,102
3767,11,marie-ann,98
3767,0,stanford,80
3767,1,stanford,76
3767,2,stanford,73
3767,3,stanford,68
3767,4,stanford,64
3767,5,stanford,60
3767,6,stanford,57
3767,7,stanford,53
3767,8,stanford,49
3767,9,stanford,44
3767,10,stanford,41
3767,11,stanford,37
3767,0,annecorinne,81
3767,1,annecorinne,77
3767,2,annecorinne,92
3767,3,annecorinne,97
3767,4,annecorinne,149
3767,5,annecorinne,156
3767,6,annecorinne,134
3767,7,annecorinne,41
3767,8,annecorinne,37
3767,9,annecorinne,33
3767,10,annecorinne,30
3767,11,annecorinne,26
3767,0,antonia,84
3767,1,antonia,81
3767,2,antonia,77
3767,3,antonia,74
3767,4,antonia,71
3767,5,antonia,68
3767,6,antonia,112
3767,7,antonia,163
3767,8,antonia,340
3767,9,antonia,169
3767,10,antonia,124
3767,11,antonia,83
3768,0,jameson,104
3768,1,jameson,133
3768,2,jameson,113
3768,3,jameson,124
3768,4,jameson,82
3768,5,jameson,74
3768,6,jameson,100
3768,7,jameson,117
3768,8,jameson,76
3768,9,jameson,70
3768,10,jameson,64
3768,11,jameson,139
3768,0,viv,94
3768,1,viv,89
3768,2,viv,86
3768,3,viv,81
3768,4,viv,76
3768,5,viv,72
3768,6,viv,67
3768,7,viv,63
3768,8,viv,58
3768,9,viv,54
3768,10,viv,50
3768,11,viv,46
3768,0,wilson,81
3768,1,wilson,77
3768,2,wilson,142
3768,3,wilson,109
3768,4,wilson,171
3768,5,wilson,177
3768,6,wilson,169
3768,7,wilson,75
3768,8,wilson,70
3768,9,wilson,66
3768,10,wilson,61
3768,11,wilson,57
3768,0,zebadiah,93
3768,1,zebadiah,89
3768,2,zebadiah,86
3768,3,zebadiah,81
3768,4,zebadiah,76
3768,5,zebadiah,71
3768,6,zebadiah,67
3768,7,zebadiah,63
3768,8,zebadiah,60
3768,9,zebadiah,101
3768,10,zebadiah,165
3768,11,zebadiah,416
3769,0,nicky,111
3769,1,nicky,111
3769,2,nicky,94
3769,3,nicky,124
3769,4,nicky,72
3769,5,nicky,65
3769,6,nicky,58
3769,7,nicky,101
3769,8,nicky,115
3769,9,nicky,64
3769,10,nicky,59
3769,11,nicky,132
3769,0,sibylla,88
3769,1,sibylla,85
3769,2,sibylla,81
3769,3,sibylla,77
3769,4,sibylla,73
3769,5,sibylla,69
3769,6,sibylla,65
3769,7,sibylla,61
3769,8,sibylla,57
3769,9,sibylla,53
3769,10,sibylla,49
3769,11,sibylla,45
3769,0,elayne,70
3769,1,elayne,66
3769,2,elayne,61
3769,3,elayne,57
3769,4,elayne,52
3769,5,elayne,126
3769,6,elayne,98
3769,7,elayne,179
3769,8,elayne,187
3769,9,elayne,162
3769,10,elayne,58
3769,11,elayne,54
3769,0,bradley,87
3769,1,bradley,84
3769,2,bradley,81
3769,3,bradley,77
3769,4,bradley,73
3769,5,bradley,107
3769,6,bradley,186
3769,7,bradley,205
3769,8,bradley,195
3769,9,bradley,122
3769,10,bradley,88
3769,11,bradley,69
3770,0,moe,70
3770,1,moe,66
3770,2,moe,60
3770,3,moe,119
3770,4,moe,104
3770,5,moe,122
3770,6,moe,116
3770,7,moe,80
3770,8,moe,71
3770,9,moe,129
3770,10,moe,132
3770,11,moe,111
3770,0,elladine,89
3770,1,elladine,85
3770,2,elladine,81
3770,3,elladine,76
3770,4,elladine,73
3770,5,elladine,70
3770,6,elladine,66
3770,7,elladine,61
3770,8,elladine,58
3770,9,elladine,53
3770,10,elladine,49
3770,11,elladine,45
3770,0,pieter,56
3770,1,pieter,52
3770,2,pieter,47
3770,3,pieter,42
3770,4,pieter,39
3770,5,pieter,35
3770,6,pieter,133
3770,7,pieter,135
3770,8,pieter,141
3770,9,pieter,143
3770,10,pieter,141
3770,11,pieter,53
3770,0,tony,90
3770,1,tony,86
3770,2,tony,83
3770,3,tony,79
3770,4,tony,74
3770,5,tony,69
3770,6,tony,66
3770,7,tony,106
3770,8,tony,169
3770,9,tony,315
3770,10,tony,171
3770,11,tony,112
3771,0,celestyna,133
3771,1,celestyna,128
3771,2,celestyna,115
3771,3,celestyna,136
3771,4,celestyna,141
3771,5,celestyna,138
3771,6,celestyna,66
3771,7,celestyna,58
3771,8,celestyna,48
3771,9,celestyna,112
3771,10,celestyna,70
3771,11,celestyna,60
3771,0,elwina,98
3771,1,elwina,93
3771,2,elwina,90
3771,3,elwina,86
3771,4,elwina,82
3771,5,elwina,78
3771,6,elwina,74
3771,7,elwina,68
3771,8,elwina,64
3771,9,elwina,60
3771,10,elwina,56
3771,11,elwina,52
3771,0,thurstan,65
3771,1,thurstan,62
3771,2,thurstan,57
3771,3,thurstan,134
3771,4,thurstan,102
3771,5,thurstan,183
3771,6,thurstan,186
3771,7,thurstan,168
3771,8,thurstan,63
3771,9,thurstan,59
3771,10,thurstan,54
3771,11,thurstan,50
3771,0,engracia,94
3771,1,engracia,89
3771,2,engracia,84
3771,3,engracia,151
3771,4,engracia,176
3771,5,engracia,609
3771,6,engracia,155
3771,7,engracia,125
3771,8,engracia,48
3771,9,engracia,59
3771,10,engracia,97
3771,11,engracia,52
3772,0,carley,124
3772,1,carley,115
3772,2,carley,125
3772,3,carley,147
3772,4,carley,79
3772,5,carley,71
3772,6,carley,65
3772,7,carley,127
3772,8,carley,104
3772,9,carley,149
3772,10,carley,77
3772,11,carley,71
3772,0,quill,99
3772,1,quill,95
3772,2,quill,90
3772,3,quill,87
3772,4,quill,81
3772,5,quill,76
3772,6,quill,73
3772,7,quill,68
3772,8,quill,63
3772,9,quill,58
3772,10,quill,53
3772,11,quill,48
3772,0,earle,77
3772,1,earle,72
3772,2,earle,68
3772,3,earle,64
3772,4,earle,61
3772,5,earle,56
3772,6,earle,124
3772,7,earle,137
3772,8,earle,161
3772,9,earle,212
3772,10,earle,157
3772,11,earle,79
3772,0,laural,96
3772,1,laural,92
3772,2,laural,86
3772,3,laural,82
3772,4,laural,113
3772,5,laural,196
3772,6,laural,528
3772,7,laural,214
3772,8,laural,142
3772,9,laural,54
3772,10,laural,81
3772,11,laural,89
3773,0,garland,133
3773,1,garland,108
3773,2,garland,105
3773,3,garland,126
3773,4,garland,136
3773,5,garland,66
3773,6,garland,62
3773,7,garland,54
3773,8,garland,135
3773,9,garland,137
3773,10,garland,79
3773,11,garland,74
3773,0,jean-lou,94
3773,1,jean-lou,90
3773,2,jean-lou,85
3773,3,jean-lou,80
3773,4,jean-lou,77
3773,5,jean-lou,73
3773,6,jean-lou,68
3773,7,jean-lou,64
3773,8,jean-lou,59
3773,9,jean-lou,55
3773,10,jean-lou,51
3773,11,jean-lou,47
3773,0,luke,46
3773,1,luke,43
3773,2,luke,39
3773,3,luke,115
3773,4,luke,144
3773,5,luke,148
3773,6,luke,160
3773,7,luke,156
3773,8,luke,82
3773,9,luke,78
3773,10,luke,74
3773,11,luke,69
3773,0,quintus,94
